client_id,clnt_tenure_yr,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,bal_category,account_since_child
8958725,7,53,U,2,41297.02,1,4,medio,no
8959036,7,31,U,2,38702.38,2,5,medio,no
8959084,9,33,F,3,54226.49,3,6,medio,no
8959138,24,63,F,2,125131.84,2,5,medio,no
8959461,9,49,F,2,78456.22,3,6,medio,no
8959530,5,23,U,4,62517.95,2,5,medio,no
8959766,6,23,U,2,33745.49,0,3,bajo,yes
8960535,7,26,U,2,25400.05,6,9,bajo,no
8960791,9,43,F,2,572139.75,0,3,alto,no
8961028,12,56,U,2,42297.05,1,4,medio,no
8961128,5,48,U,2,52171.46,5,8,medio,no
8961589,15,40,F,2,38184.4,6,9,medio,no
8961689,15,39,M,4,281420.08,6,9,alto,no
8961892,7,60,U,2,300704.74,6,9,alto,no
8962152,11,57,M,2,4753214.1,6,9,alto,no
8962172,11,40,F,2,38944.14,1,4,medio,no
8962369,6,33,U,2,69426.35,6,9,medio,no
8962371,16,64,F,2,130030.65,1,4,medio,no
8962405,13,42,M,3,64989.06,6,9,medio,no
8962467,12,34,M,2,65386.01,5,8,medio,no
8962529,8,32,U,2,39234.27,2,5,medio,no
8962726,12,76,M,2,112769.68,4,7,medio,no
8962817,15,67,M,2,34976.86,3,6,bajo,no
8963150,10,30,M,3,224959.42,6,9,alto,no
8963162,28,60,M,2,465595.9,3,6,alto,no
8963925,10,75,M,2,37376.93,5,8,bajo,no
8964020,14,60,F,2,28366.89,1,4,bajo,no
8964089,12,58,M,2,131302.99,2,5,medio,no
8964166,9,57,M,2,33541.17,3,6,bajo,no
8964656,6,45,U,2,62719.29,3,6,medio,no
8964788,16,62,F,2,100350.11,4,7,medio,no
8965111,23,61,F,3,54765.33,5,8,medio,no
8965367,6,62,U,2,50110.22,2,5,medio,no
8965464,7,32,U,2,276955.8,6,9,alto,no
8965532,17,43,U,2,54641.97,5,8,medio,no
8965755,5,48,U,2,29553.19,0,3,bajo,no
8966119,4,37,U,2,28656.07,6,9,bajo,no
8966141,5,55,U,2,605842.99,5,8,alto,no
8966228,6,66,U,2,115204.33,5,8,medio,no
8966527,12,42,F,2,51438.28,6,9,medio,no
8966565,4,64,F,2,175602.64,4,7,alto,no
8966674,6,25,U,2,70675.9,6,9,medio,no
8966719,16,73,M,4,2346166.64,5,8,alto,no
8966772,13,54,U,2,46645.23,1,4,medio,no
8966814,15,60,M,2,41606.09,4,7,medio,no
8966943,5,52,F,2,60418.08,2,5,medio,no
8967301,21,28,M,2,189579.9,3,6,alto,yes
8967374,8,31,F,2,53266.86,4,7,medio,no
8967467,10,60,F,2,36864.78,5,8,bajo,no
8967720,20,44,M,3,877274.79,4,7,alto,no
8967825,24,70,U,3,319104.43,5,8,alto,no
8967925,10,49,M,2,66015.73999999999,1,4,medio,no
8968222,11,40,F,2,51339.96,3,6,medio,no
8968223,9,27,F,2,78187.68,1,4,medio,no
8968297,22,73,M,3,1593783.04,6,9,alto,no
8968672,8,26,U,2,51036.13,6,9,medio,no
8968789,15,45,U,2,151035.38,1,4,alto,no
8968939,15,48,F,2,102014.03,1,4,medio,no
8969091,8,62,U,2,58222.96,4,7,medio,no
8969101,27,66,M,2,71454.36,5,8,medio,no
8969133,6,59,F,4,238667.01,5,8,alto,no
8969191,18,49,M,2,132946.55,2,5,medio,no
8969692,7,47,U,2,58599.68,3,6,medio,no
8969939,5,42,U,2,56814.18,0,3,medio,no
8970209,22,53,M,2,170235.84000000003,1,4,alto,no
8970337,5,57,U,2,30890.39,4,7,bajo,no
8970514,8,29,F,3,73018.26,5,8,medio,no
8970620,6,52,U,2,796929.2000000001,1,4,alto,no
8971132,12,65,F,2,194751.91,1,4,alto,no
8971313,7,25,U,2,46555.07,6,9,medio,no
8971317,20,67,F,2,248579.83,1,4,alto,no
8971463,4,44,U,2,139078.19,6,9,alto,no
8971563,5,31,F,2,36892.12,3,6,bajo,no
8971577,13,51,M,2,152119.68,6,9,alto,no
8971654,15,61,F,2,71995.54000000001,3,6,medio,no
8971733,9,29,F,2,55251.02,2,5,medio,no
8972168,6,61,U,2,31709.14,3,6,bajo,no
8972228,7,41,U,2,30257.59,0,3,bajo,no
8972482,16,62,M,3,396305.98,6,9,alto,no
8974088,19,26,M,2,95543.03,6,9,medio,yes
8974125,15,37,M,4,170088.21999999997,4,7,alto,no
8974232,21,64,F,2,100458.54,6,9,medio,no
8974238,8,72,M,2,33085.97,1,4,bajo,no
8974772,15,63,F,2,92441.91,6,9,medio,no
8974887,16,68,M,2,43452.28999999999,3,6,medio,no
8974902,11,39,F,2,160777.96999999997,6,9,alto,no
8975108,4,36,U,2,40534.78,0,3,medio,no
8975499,7,62,U,3,925292.65,5,8,alto,no
8975574,20,47,F,2,68811.1,2,6,medio,no
8975579,7,22,U,2,33508.79,1,4,bajo,yes
8975831,15,18,F,2,27159.13,2,5,bajo,yes
8975894,12,32,M,3,172515.99,6,9,alto,no
8975963,5,27,U,2,34525.22,2,5,bajo,no
8976019,30,77,M,3,2433552.97,3,6,alto,no
8976108,10,44,M,2,107397.09,3,6,medio,no
8976119,5,50,U,2,48461.23,3,6,medio,no
8976156,17,56,M,2,131861.15,3,6,medio,no
8976740,16,32,F,2,46486.33,1,4,medio,yes
8976765,16,41,F,3,33748.54,3,6,bajo,no
8976800,5,38,U,2,32481.97,2,5,bajo,no
8977993,7,74,U,2,192631.62,3,7,alto,no
8978031,23,56,M,2,572707.16,6,9,alto,no
8978625,6,23,U,2,31717.48,4,7,bajo,yes
8978927,7,60,M,2,113152.19,6,9,medio,no
8979109,7,37,U,2,42158.89,1,4,medio,no
8979331,16,47,U,3,107995.76,4,7,medio,no
8979772,5,45,U,3,59012.7,2,5,medio,no
8979924,22,56,F,2,195052.83,4,7,alto,no
8980102,6,66,F,2,343149.61,6,9,alto,no
8980150,7,54,F,2,62528.31,3,6,medio,no
8980288,9,27,M,2,99912.26,6,9,medio,no
8980435,9,24,F,2,31734.18,0,3,bajo,yes
8980558,21,48,M,2,76626.94,6,9,medio,no
8980847,10,32,M,2,43672.31,6,9,medio,no
8981160,14,41,F,2,46023.85,4,7,medio,no
8981196,25,36,F,3,194833.66,6,9,alto,yes
8981285,5,27,U,2,34499.009999999995,4,7,bajo,no
8981296,14,52,F,2,134150.71,2,5,medio,no
8981322,9,31,M,3,230322.9,2,5,alto,no
8981527,7,29,U,2,28659.19,3,6,bajo,no
8981928,19,51,M,2,49106.39,6,9,medio,no
8982518,7,52,U,2,88751.65,0,3,medio,no
8982660,4,61,U,2,40202.59,6,9,medio,no
8982741,33,80,F,4,193841.5,3,6,alto,no
8982802,3,55,M,2,330072.46,5,8,alto,no
8982875,15,60,F,2,157482.72999999998,4,7,alto,no
8983259,14,33,F,2,43258.09,5,8,medio,no
8983872,7,41,U,2,35747.63,1,4,bajo,no
8984082,6,50,U,2,38908.34,4,7,medio,no
8984094,4,25,U,3,41933.28999999999,4,7,medio,no
8984143,14,40,M,2,26248.41,2,5,bajo,no
8984189,8,29,M,2,35103.09,0,3,bajo,no
8984270,5,62,U,2,253670.57,6,9,alto,no
8984405,18,80,M,2,92240.76,4,7,medio,no
8984450,7,37,U,2,33707.13,1,4,bajo,no
8984668,22,61,F,2,109941.76,5,8,medio,no
8984851,5,29,U,2,25122.07,1,4,bajo,no
8984872,17,44,M,2,47999.83,6,9,medio,no
8984930,17,57,M,2,28306.95,6,9,bajo,no
8985041,13,73,M,2,271499.92,6,9,alto,no
8985052,22,57,U,2,828114.5800000001,6,9,alto,no
8985316,31,59,M,4,400419.09,1,4,alto,no
8985518,4,57,U,2,31442.92,2,5,bajo,no
8985624,6,62,F,2,59848.83,0,3,medio,no
8985747,4,36,U,2,30549.13,1,4,bajo,no
8985808,12,50,F,2,123193.81,5,8,medio,no
8986034,15,58,M,2,30795.45,5,8,bajo,no
8986163,6,65,U,2,970817.05,5,8,alto,no
8986298,7,35,U,2,35944.0,2,5,bajo,no
8986362,5,35,U,2,49646.53,6,9,medio,no
8986507,8,25,U,2,33998.509999999995,4,7,bajo,yes
8986740,16,64,F,2,127064.6,3,6,medio,no
8986820,15,64,M,2,177923.15999999997,2,5,alto,no
8987005,5,27,M,3,74158.62,0,3,medio,no
8987034,11,47,F,2,113006.98,4,7,medio,no
8987138,26,55,F,2,31560.96,0,3,bajo,no
8987178,5,23,U,2,39308.24,3,6,medio,no
8987351,16,69,F,2,38145.32,0,3,medio,no
8987516,13,52,F,2,48364.81,1,4,medio,no
8987981,4,56,U,2,49160.4,3,6,medio,no
8988125,15,54,F,2,116110.37,1,4,medio,no
8988203,16,28,F,4,64143.89,2,5,medio,yes
8988300,5,23,U,2,60541.55,1,4,medio,no
8988322,18,46,F,3,296799.69,3,6,alto,no
8988421,4,65,U,2,638836.38,0,3,alto,no
8988638,9,68,F,2,54953.56,2,5,medio,no
8988721,14,33,F,2,68668.39,0,3,medio,no
8989080,20,58,F,2,50088.86,0,3,medio,no
8989119,5,28,M,3,59578.2,6,9,medio,no
8989552,12,32,U,2,32972.619999999995,6,9,bajo,no
8989715,13,43,M,3,39854.94,5,8,medio,no
8989943,6,25,U,3,85700.53,1,4,medio,no
8990132,23,77,M,3,184077.94,6,9,alto,no
8990227,24,56,F,2,644078.4700000001,6,9,alto,no
8990324,13,43,M,2,40988.05,0,3,medio,no
8990384,5,28,U,2,49778.56,0,4,medio,no
8990589,6,28,F,3,49200.27,6,9,medio,no
8990730,5,19,U,2,56705.13,6,9,medio,yes
8990842,14,68,U,2,50794.01,1,4,medio,no
8991025,13,42,F,2,64644.34,0,3,medio,no
8991228,13,84,M,2,28303.63,5,8,bajo,no
8991599,14,46,F,3,165827.26,5,8,alto,no
8991607,20,24,F,4,195676.48,4,7,alto,yes
8991631,22,58,M,3,79792.22,6,9,medio,no
8991695,5,56,M,2,31773.47,0,3,bajo,no
8992067,20,57,F,2,213677.8,5,8,alto,no
8992229,19,59,M,2,129187.18,3,6,medio,no
8992296,5,29,U,3,550429.66,5,8,alto,no
8993080,10,39,F,2,75102.67,1,4,medio,no
8993120,5,24,F,2,43927.28,0,3,medio,no
8993516,20,67,M,2,96710.06,6,9,medio,no
8994165,5,70,M,2,174251.26,4,7,alto,no
8994429,7,62,U,3,118360.78,6,9,medio,no
8994491,14,51,F,3,83237.54999999999,0,3,medio,no
8994570,6,24,M,3,88847.28,6,9,medio,no
8994872,4,52,U,2,70793.85,2,5,medio,no
8994880,23,67,F,2,121491.34,4,7,medio,no
8995044,5,30,U,2,44309.08,6,9,medio,no
8995063,15,72,F,2,73114.68,2,5,medio,no
8995260,26,53,M,3,274103.68,4,7,alto,no
8995363,11,33,M,2,34343.89,6,9,bajo,no
8995664,7,48,U,2,193312.61,1,4,alto,no
8995925,7,61,U,3,126548.99,6,9,medio,no
8996402,13,56,M,2,37213.65,1,4,bajo,no
8996595,12,53,F,2,313780.85,5,8,alto,no
8996652,20,49,F,2,43528.34,5,8,medio,no
8996677,5,48,M,2,53874.64,6,9,medio,no
8996773,14,40,M,2,46152.69,4,7,medio,no
8996903,19,60,M,2,28710.72,0,3,bajo,no
8997426,14,43,F,3,83228.66,1,4,medio,no
8997555,15,57,M,2,85558.04000000001,2,5,medio,no
8997922,5,56,U,2,47085.56,1,4,medio,no
8997981,17,38,M,2,77887.41,1,4,medio,no
8998082,26,64,F,2,261814.11,6,9,alto,no
8998625,4,58,U,2,86814.7,5,8,medio,no
8998848,8,74,F,2,63147.11,1,4,medio,no
8998966,6,46,U,4,66548.57,1,4,medio,no
8999328,6,52,U,2,387052.99,4,7,alto,no
8999521,6,43,U,2,59067.58,3,6,medio,no
8999686,27,36,M,2,172699.58000000002,4,7,alto,yes
8999959,7,40,U,2,90783.52,6,9,medio,no
9000325,23,25,M,2,26353.83,6,9,bajo,yes
9000659,17,60,M,2,24729.94,4,7,bajo,no
9000762,15,57,M,2,24411.48,3,6,bajo,no
9000891,15,52,M,2,126235.59,2,5,medio,no
9001291,6,61,U,4,1106651.8199999998,6,9,alto,no
9002251,5,28,U,2,27453.56,2,5,bajo,no
9002320,18,30,F,2,78352.75,1,4,medio,yes
9002452,4,27,U,2,30830.14,1,4,bajo,no
9002539,14,64,F,2,32661.31,2,5,bajo,no
9002579,23,51,M,2,41059.48,4,7,medio,no
9002605,16,46,M,3,789261.9500000001,6,9,alto,no
9003187,8,51,U,2,30758.75,2,6,bajo,no
9003268,10,36,F,2,109693.81,2,5,medio,no
9003334,5,33,M,2,30593.94,1,4,bajo,no
9003412,10,27,F,2,27904.01,0,3,bajo,yes
9004223,11,36,F,2,27609.48,2,5,bajo,no
9004289,5,55,F,2,172355.26,4,7,alto,no
9004319,20,47,F,3,104888.77,6,9,medio,no
9004347,13,45,F,2,201421.29,6,9,alto,no
9004568,10,48,M,3,238722.8,6,9,alto,no
9004664,20,60,F,3,259497.56,5,8,alto,no
9004679,7,54,U,2,31794.93,1,4,bajo,no
9005188,14,67,M,5,677482.4500000001,6,9,alto,no
9005258,11,55,F,2,92682.51,1,4,medio,no
9005558,23,51,F,3,82345.28,2,5,medio,no
9005693,24,74,F,2,68055.7,3,6,medio,no
9005733,22,58,M,2,35195.71,3,6,bajo,no
9006010,9,64,F,2,112964.02,6,9,medio,no
9006100,7,62,U,2,314820.86,6,9,alto,no
9006145,6,45,U,2,59218.14,5,8,medio,no
9006366,5,25,M,2,46898.97,6,9,medio,no
9007852,21,56,M,2,49473.7,6,9,medio,no
9007970,26,32,F,2,45823.82,2,5,medio,yes
9008137,21,61,M,4,723916.28,6,9,alto,no
9008485,13,68,F,2,149367.16999999998,5,8,alto,no
9008521,6,71,F,2,173152.49,6,9,alto,no
9009242,5,62,F,2,191675.2,6,9,alto,no
9009821,4,46,U,2,44632.09,6,9,medio,no
9009897,8,37,U,2,23822.39,0,3,bajo,no
9010050,15,54,M,2,52391.52,4,7,medio,no
9010076,8,65,M,3,1409249.69,6,9,alto,no
9010408,5,53,U,2,38423.2,2,5,medio,no
9010548,25,68,M,2,226089.11,3,6,alto,no
9011170,5,25,U,2,29840.07,4,7,bajo,no
9012353,12,52,F,2,97752.85,2,5,medio,no
9012525,5,33,U,2,40524.44,0,3,medio,no
9013527,27,66,F,2,564714.5,4,7,alto,no
9013747,11,61,F,2,32183.3,3,6,bajo,no
9013834,24,68,M,2,217943.3,1,4,alto,no
9013878,7,29,U,2,53507.72,6,9,medio,no
9013895,10,57,F,2,49086.39,1,4,medio,no
9013993,11,53,M,3,163988.58000000002,2,5,alto,no
9014045,13,58,M,2,228460.75,0,3,alto,no
9014287,7,27,U,2,29342.87,2,5,bajo,no
9014786,11,53,M,2,193641.09000000003,1,4,alto,no
9014817,7,71,U,2,80922.43,1,4,medio,no
9014870,8,46,U,2,156932.21000000002,6,9,alto,no
9015017,21,57,M,2,30486.82,1,4,bajo,no
9015285,14,30,F,2,67909.45,4,7,medio,yes
9015286,8,22,M,3,84559.9,6,9,medio,yes
9015339,5,72,U,2,708204.5800000001,6,9,alto,no
9015448,4,26,U,2,33385.79,1,4,bajo,no
9016104,21,48,M,3,185297.45,6,9,alto,no
9016178,15,52,M,2,63082.87,0,3,medio,no
9016240,4,32,U,4,79705.97,6,9,medio,no
9016312,3,18,U,2,48073.42999999999,0,3,medio,yes
9016678,5,61,F,2,204902.82,6,9,alto,no
9016836,14,43,F,2,38919.08,1,4,medio,no
9017041,12,35,F,2,115801.87,6,9,medio,no
9017597,12,32,F,2,28472.21,0,3,bajo,no
9018011,5,47,U,2,30384.95,4,7,bajo,no
9018150,7,66,U,2,245468.82,2,6,alto,no
9018325,6,32,U,2,51526.56,3,6,medio,no
9018405,24,73,M,3,531491.12,6,9,alto,no
9018602,5,56,M,2,96772.69,6,9,medio,no
9018705,15,32,M,2,30424.61,0,3,bajo,yes
9018854,22,69,F,3,181955.42,6,9,alto,no
9019381,5,57,M,3,58177.7,6,9,medio,no
9019969,15,76,M,2,344297.28,5,8,alto,no
9020037,30,61,M,3,309754.18,5,8,alto,no
9020045,7,43,U,2,51659.13,3,6,medio,no
9020075,5,24,F,2,29820.08,0,3,bajo,no
9020085,9,57,F,2,37650.5,1,4,medio,no
9020500,17,70,F,2,45202.8,1,4,medio,no
9020535,14,34,F,3,175265.40999999997,5,8,alto,no
9020569,11,57,F,2,31099.2,0,3,bajo,no
9020853,7,54,U,2,71819.34,1,4,medio,no
9021319,6,63,M,2,216525.47,3,6,alto,no
9022088,6,30,U,2,59777.76,2,5,medio,no
9022566,7,32,U,2,62748.81,2,5,medio,no
9022579,7,46,U,2,36550.08,6,9,bajo,no
9023221,5,68,U,2,373789.67,5,8,alto,no
9023475,23,70,M,2,61730.24,2,5,medio,no
9023510,10,24,F,2,38212.45,2,5,medio,yes
9023601,5,64,U,2,32392.32,2,5,bajo,no
9023746,12,43,F,3,172580.09999999998,0,3,alto,no
9024738,6,73,U,2,112675.43,6,9,medio,no
9025014,15,67,F,2,30347.52,2,5,bajo,no
9025077,19,50,M,3,380373.72,6,9,alto,no
9025285,14,32,M,3,49017.25,6,9,medio,no
9025414,6,43,M,3,53259.33,0,3,medio,no
9025521,17,42,M,2,88456.58,0,3,medio,no
9025989,9,80,F,2,50776.73,1,4,medio,no
9026435,7,63,M,4,2814697.46,6,9,alto,no
9026497,21,45,M,5,370174.2,5,8,alto,no
9026696,14,39,U,2,69238.31,2,5,medio,no
9026974,5,22,U,2,31001.18,3,6,bajo,yes
9027485,8,51,M,2,129670.73,5,8,medio,no
9027583,8,60,U,2,77907.67,6,9,medio,no
9027736,10,79,F,2,217728.64,4,7,alto,no
9027791,5,61,U,2,52364.5,6,9,medio,no
9028119,5,43,U,3,78294.85,5,8,medio,no
9028616,7,58,U,2,76212.84,3,6,medio,no
9028665,20,67,M,2,321849.14,3,6,alto,no
9029171,18,41,F,2,38168.39,6,9,medio,no
9029278,4,21,U,2,26011.62,0,3,bajo,yes
9029295,5,28,U,2,28225.04,0,3,bajo,no
9029843,6,39,U,2,25294.84,1,4,bajo,no
9030251,14,39,M,2,57817.03,0,3,medio,no
9030261,11,58,M,2,23922.96,2,5,bajo,no
9030458,7,32,U,2,68002.0,4,7,medio,no
9030466,5,51,F,2,100304.19,0,3,medio,no
9030532,32,60,F,3,267254.46,2,5,alto,no
9030756,2,60,U,2,78542.51,2,5,medio,no
9031268,20,43,M,2,49146.77,6,9,medio,no
9031350,20,62,F,2,744058.42,6,9,alto,no
9031936,17,58,M,2,70263.9,4,7,medio,no
9032080,9,27,F,3,39462.54,0,3,medio,no
9032090,4,52,U,2,47728.28999999999,4,7,medio,no
9032689,15,51,M,2,25318.12,6,9,bajo,no
9032753,9,50,M,2,817316.12,6,9,alto,no
9032952,9,50,M,2,431559.64,6,9,alto,no
9033815,14,28,M,2,29717.55,2,5,bajo,yes
9033895,28,73,F,4,226009.08,1,4,alto,no
9034029,14,65,M,2,275661.38,3,6,alto,no
9034156,6,61,U,2,32927.67,6,9,bajo,no
9034191,6,30,U,3,31311.88,6,9,bajo,no
9034200,6,54,U,2,705582.66,6,9,alto,no
9034477,26,46,F,2,133612.51,3,6,medio,no
9034572,5,53,U,2,401005.4,4,7,alto,no
9034701,6,22,M,2,26574.34,2,5,bajo,yes
9034757,5,24,U,3,56492.74,1,4,medio,no
9034979,21,69,F,3,66024.29000000001,5,8,medio,no
9034983,30,64,M,3,475004.14,5,8,alto,no
9035803,8,35,U,2,173769.94,1,4,alto,no
9035900,6,25,M,2,27282.96,2,5,bajo,no
9035903,27,67,M,3,3046462.03,5,8,alto,no
9035983,24,45,F,2,74625.19,4,7,medio,no
9036098,16,51,M,2,34301.92,3,6,bajo,no
9036113,9,88,F,2,219350.67,4,7,alto,no
9036135,12,50,U,2,508183.12,4,7,alto,no
9036610,15,54,F,2,48002.7,4,7,medio,no
9036797,19,70,F,3,221316.27,4,7,alto,no
9036856,4,62,U,2,142453.94,5,8,alto,no
9036864,4,43,U,2,330289.57,6,9,alto,no
9037490,4,38,U,2,44128.84,0,3,medio,no
9037504,6,21,U,2,29698.72,1,4,bajo,yes
9037718,21,40,M,3,246424.13,4,7,alto,no
9037822,9,23,F,2,43484.05,1,4,medio,yes
9038115,15,49,M,2,44178.35,2,5,medio,no
9038122,20,69,F,2,308913.33,4,7,alto,no
9038354,19,58,F,2,95121.68,1,4,medio,no
9038964,6,51,U,2,144952.05,0,3,alto,no
9038980,27,54,M,2,83380.47,6,9,medio,no
9038995,8,28,U,2,35011.32,5,8,bajo,no
9039182,7,51,U,2,163464.27999999997,1,4,alto,no
9039291,13,68,M,2,73553.01,2,6,medio,no
9039422,14,52,M,2,36031.16,0,3,bajo,no
9039541,6,28,U,5,67538.0,6,9,medio,no
9040013,8,66,F,2,42217.56,2,5,medio,no
9040093,24,72,F,2,352397.97,3,6,alto,no
9040143,5,62,F,2,105913.68,0,4,medio,no
9040250,5,27,U,2,32634.41,0,3,bajo,no
9040655,13,62,M,2,112765.13,4,7,medio,no
9040967,4,24,M,2,28705.23,3,6,bajo,no
9041172,13,29,M,2,25585.87,2,5,bajo,yes
9041204,15,55,F,2,75966.26999999999,2,5,medio,no
9041483,18,49,M,2,72583.81,3,6,medio,no
9042035,15,57,F,2,26949.87,2,5,bajo,no
9042475,10,60,M,3,433348.23,6,9,alto,no
9042600,10,53,F,2,169257.53999999998,0,3,alto,no
9042674,13,58,F,3,56861.39,3,6,medio,no
9042935,15,73,M,2,208163.99,1,4,alto,no
9043382,8,75,F,2,47114.65,4,7,medio,no
9043613,8,55,F,2,75733.04999999999,1,4,medio,no
9043680,5,54,U,2,43711.73,1,4,medio,no
9043889,11,57,F,2,27992.86,1,4,bajo,no
9043926,6,45,U,2,49447.28999999999,6,9,medio,no
9044013,12,58,M,2,28699.77,3,6,bajo,no
9044094,11,34,F,2,41799.08,2,5,medio,no
9044675,14,52,M,2,99035.27,6,9,medio,no
9045071,7,36,U,2,41198.36,1,4,medio,no
9045073,15,67,M,2,83861.28,2,5,medio,no
9045161,29,87,M,2,292618.67,4,7,alto,no
9045550,13,65,F,2,47170.92,2,5,medio,no
9045552,4,34,U,2,38531.84,3,6,medio,no
9045586,13,20,M,2,31664.48,5,8,bajo,yes
9045790,6,34,U,2,41613.78999999999,2,5,medio,no
9045868,5,47,U,2,106840.42,6,9,medio,no
9046009,8,73,U,2,74048.54000000001,2,5,medio,no
9046131,19,47,M,2,293232.5,2,5,alto,no
9046161,14,61,M,3,484573.29,1,4,alto,no
9046163,15,57,F,2,43013.58,1,4,medio,no
9046246,4,19,U,2,36646.44,2,5,bajo,yes
9046715,14,43,M,2,50288.82,4,7,medio,no
9046844,6,36,U,2,37389.75,2,5,bajo,no
9047167,8,59,F,2,44196.63,0,3,medio,no
9047674,26,52,F,2,122506.36,2,5,medio,no
9047695,13,35,F,3,72506.51999999999,5,8,medio,no
9047770,6,20,U,2,25314.86,0,3,bajo,yes
9047771,15,46,F,2,170920.03999999998,6,9,alto,no
9047869,18,45,M,4,104024.9,6,9,medio,no
9048437,21,67,M,2,85647.26,4,7,medio,no
9048685,19,52,M,2,27355.55,5,8,bajo,no
9048757,15,60,F,2,591058.3500000001,0,3,alto,no
9048769,4,22,U,2,23796.98,2,5,bajo,no
9048979,5,71,M,2,36016.83,0,3,bajo,no
9049060,14,65,F,2,64682.02,4,8,medio,no
9049247,9,36,M,2,82978.2,0,3,medio,no
9049387,4,54,M,2,47011.71,0,3,medio,no
9049428,6,31,U,2,26899.56,0,3,bajo,no
9049892,24,66,F,3,661080.3500000001,4,7,alto,no
9050287,6,33,U,3,38783.82,4,7,medio,no
9050518,5,65,U,2,85097.22,2,5,medio,no
9050748,20,46,F,3,150744.84999999998,2,5,alto,no
9050950,11,40,M,2,43635.85,3,6,medio,no
9051351,12,59,F,3,247079.28,1,4,alto,no
9051453,7,59,U,2,65899.54000000001,1,5,medio,no
9051501,5,34,M,2,121317.56,3,6,medio,no
9051760,18,42,M,3,290763.42,2,5,alto,no
9051794,14,39,F,2,103958.13,1,4,medio,no
9051839,5,23,F,2,28584.91,0,3,bajo,no
9051913,16,36,M,2,186871.87,4,7,alto,no
9052277,15,71,F,2,33975.68,5,8,bajo,no
9052282,22,57,F,2,52703.92,2,5,medio,no
9052308,19,59,M,3,285763.87,6,9,alto,no
9052626,3,32,U,2,36966.28,2,5,bajo,no
9052716,12,29,F,2,44288.89,6,9,medio,yes
9052864,25,50,M,2,54143.26,6,9,medio,no
9052980,29,67,M,3,91660.07,5,8,medio,no
9053216,5,66,U,2,86540.93,1,4,medio,no
9053502,8,69,M,2,139228.22,6,9,alto,no
9053571,5,23,U,3,32295.27,2,5,bajo,no
9053591,5,40,U,2,47252.8,1,4,medio,no
9054200,10,56,F,2,24287.44,1,4,bajo,no
9054250,16,52,M,2,28214.46,2,5,bajo,no
9054288,14,75,M,2,66653.63,1,4,medio,no
9055013,21,52,M,2,133470.57,6,9,medio,no
9055726,5,25,U,3,33261.64,6,9,bajo,no
9055908,18,48,M,3,435715.25,6,9,alto,no
9055966,5,20,U,2,207101.7,2,5,alto,yes
9056002,6,44,U,2,410446.88,6,9,alto,no
9056069,4,63,M,2,712422.81,1,4,alto,no
9056097,14,47,F,2,61627.97,2,5,medio,no
9056159,31,63,F,2,222185.9,4,7,alto,no
9056180,26,39,F,3,120802.98,5,8,medio,yes
9056335,8,60,U,2,90637.71,3,7,medio,no
9056822,21,55,F,4,217450.4,6,9,alto,no
9056874,6,62,M,2,207001.6,6,9,alto,no
9057331,23,47,M,3,1342213.5599999998,2,5,alto,no
9057739,20,48,F,2,45896.57,1,4,medio,no
9057840,7,27,U,2,29609.21,0,3,bajo,no
9057852,22,43,F,2,238395.16,5,8,alto,no
9058132,24,50,F,3,94807.42,1,4,medio,no
9058208,23,55,F,3,154942.28999999998,6,9,alto,no
9058289,5,40,F,2,23954.65,1,4,bajo,no
9058569,12,60,M,2,34346.13,6,9,bajo,no
9058579,5,51,U,2,53269.42999999999,2,5,medio,no
9058648,5,47,M,2,45044.07,4,7,medio,no
9058949,20,62,F,2,205171.27,3,6,alto,no
9058951,14,44,F,2,157519.28999999998,3,6,alto,no
9058953,26,52,M,4,554469.79,4,7,alto,no
9059057,13,53,F,2,170229.21000000002,4,7,alto,no
9059099,20,24,F,2,25599.74,6,9,bajo,yes
9059154,8,24,F,2,27323.84,0,3,bajo,yes
9059192,15,56,M,3,623054.27,3,6,alto,no
9059219,14,54,F,2,182758.35,4,7,alto,no
9059253,20,48,M,2,48835.12,6,9,medio,no
9059406,15,49,F,2,51222.25,0,3,medio,no
9059531,34,63,M,2,73909.66,5,8,medio,no
9059634,6,47,U,2,42901.7,0,3,medio,no
9059746,10,33,M,2,30759.34,0,3,bajo,no
9059926,4,20,U,2,26632.87,3,6,bajo,yes
9059933,4,52,M,2,298549.51,1,4,alto,no
9060007,23,55,F,2,60668.09,3,6,medio,no
9060189,9,74,M,2,189198.25,0,3,alto,no
9060425,16,37,M,3,248239.34000000003,3,6,alto,no
9060474,7,44,U,2,95154.93,3,6,medio,no
9061007,8,29,M,2,77952.65,5,8,medio,no
9061056,4,54,U,2,49054.03,2,5,medio,no
9061226,10,79,M,2,210329.67,6,9,alto,no
9061628,6,61,U,2,48813.47,5,8,medio,no
9061669,6,25,U,2,41414.16,2,5,medio,no
9061738,14,32,M,2,96448.69,6,9,medio,no
9061845,7,60,U,2,32501.98,2,5,bajo,no
9062208,16,76,F,2,47284.19,2,5,medio,no
9062663,9,64,M,2,66343.88,2,5,medio,no
9062666,16,43,M,3,106908.38,1,4,medio,no
9063405,11,38,M,2,40917.12,1,4,medio,no
9063969,8,69,F,2,441293.65,2,5,alto,no
9064068,5,56,F,2,113236.64,0,3,medio,no
9064174,21,49,F,2,58641.98,5,8,medio,no
9064361,15,63,F,2,36232.27,0,3,bajo,no
